target_id	length	eff_length	est_counts	tpm
AT1G05160.1	2078	1897.38	408	15.3601
AT1G05170.1	1881	1700.38	68.4233	2.87439
AT1G05170.2	1837	1656.38	154.577	6.66609
AT1G05180.1	1915	1734.38	119.699	4.92984
AT1G05180.2	1817	1636.38	0	0
AT1G05180.3	1942	1761.38	5.30106	0.214979
AT1G05190.1	935	754.376	564	53.4044
AT1G05200.2	3305	3124.38	63.3145	1.44753
AT1G05200.1	3257	3076.38	60.6855	1.40907
AT1G05205.1	557	377.06	54	10.2298
AT1G05210.1	770	589.596	95	11.5095
AT1G05220.1	705	524.692	1.87654	0.255471
AT1G05220.2	769	588.596	41.1235	4.99067
AT1G05230.3	2678	2497.38	179.998	5.14838
AT1G05230.1	2679	2498.38	0	0
AT1G05230.2	2888	2707.38	351.002	9.26077
AT1G05230.4	2974	2793.38	0	0
AT1G05240.1	1277	1096.38	0	0
AT1G05250.1	1366	1185.38	24	1.44624
AT1G05260.1	1209	1028.38	568	39.4532
AT1G05270.1	1386	1205.38	228	13.5113
AT1G05280.1	1497	1316.38	815	44.2246
AT1G05290.1	1126	945.376	6	0.453349
AT1G05291.1	724	543.692	7	0.919669
AT1G05300.1	1375	1194.38	65	3.88739
AT1G05300.2	1838	1657.38	0	0
AT1G05310.1	1337	1156.38	1	0.0617714
AT1G05320.2	2639	2458.38	223.808	6.503
AT1G05320.1	2643	2462.38	0	0
AT1G05320.3	2699	2518.38	70.192	1.99092
AT1G05330.1	414	237.158	41	12.349
AT1G05340.1	711	530.692	2666	358.843
AT1G05350.1	1627	1446.38	281	13.8775
AT1G05360.1	1656	1475.38	66	3.19542
AT1G05370.1	1480	1299.38	25	1.37433
AT1G05380.1	4115	3934.38	0.00954376	0.000173273
AT1G05380.2	4136	3955.38	296.99	5.36341
AT1G05385.1	746	565.645	74	9.34489
AT1G05400.1	996	815.376	0	0
AT1G05400.2	962	781.376	12	1.097
AT1G05410.2	1657	1476.38	92.0931	4.45571
AT1G05410.1	1742	1561.38	200.907	9.19123
AT1G05420.1	681	500.692	183	26.1076
AT1G05430.1	1067	886.376	113	9.1064
AT1G05440.1	1527	1346.38	11	0.583596
AT1G05450.2	839	658.491	2544	275.965
AT1G05450.1	464	285.198	0	0
AT1G05460.1	3375	3194.38	389	8.69861
AT1G05470.1	2696	2515.38	57	1.61867
AT1G05490.1	4600	4419.38	67	1.08293
AT1G05500.1	2110	1929.38	273	10.1072
AT1G05510.1	980	799.376	4043	361.276
AT1G05520.1	2586	2405.38	303	8.998
AT1G05530.1	1368	1187.38	1	0.0601586
AT1G05540.1	1270	1089.38	95	6.2292
AT1G05550.3	1597	1416.38	13.6464	0.688219
AT1G05550.1	1263	1082.38	0	0
AT1G05550.2	1267	1086.38	5.35358	0.352006
AT1G05560.1	1650	1469.38	1299	63.1484
AT1G05570.1	6231	6050.38	98.3801	1.16148
AT1G05570.2	6108	5927.38	184.62	2.22486
AT1G05575.1	497	317.584	51	11.4709
AT1G05577.1	1502	1321.38	0	0
AT1G05580.2	2879	2698.38	1.54271e-07	4.08383e-09
AT1G05580.1	2842	2661.38	1	0.0268398
AT1G05590.1	2131	1950.38	93	3.40605
AT1G05600.2	1784	1603.38	11.9655	0.533067
AT1G05600.1	1650	1469.38	5.03451	0.244743
AT1G05610.1	1465	1284.38	4	0.222461
AT1G05615.1	519	339.301	0	0
AT1G05620.1	1280	1099.38	152.115	9.88352
AT1G05620.2	1121	940.376	216.885	16.4746
AT1G05630.1	3888	3707.38	97.3762	1.87617
AT1G05630.2	3648	3467.38	4.62384	0.0952551
AT1G05640.1	1884	1703.38	57	2.39029
AT1G05650.1	1185	1004.38	2	0.142239
AT1G05660.1	1185	1004.38	0	0
AT1G05670.1	3227	3046.38	27.5847	0.646801
AT1G05670.2	3333	3152.38	8.41533	0.190686
AT1G05675.1	1493	1312.38	26	1.41515
AT1G05680.1	1518	1337.38	98	5.2343
AT1G05690.1	1660	1479.38	18	0.869121
AT1G05700.1	2559	2378.38	32	0.961071
AT1G05710.2	1200	1019.38	132.668	9.29644
AT1G05710.3	1140	959.376	113.157	8.42519
AT1G05710.5	1179	998.376	0	0
AT1G05710.4	767	586.596	9.05729	1.10292
AT1G05710.1	878	697.376	26.1179	2.6752
AT1G05720.1	782	601.596	261	30.99
AT1G05730.1	1146	965.376	303	22.4198
AT1G05740.1	438	260.034	0	0
AT1G05750.1	3226	3045.38	36	0.844399
AT1G05760.1	634	453.811	10	1.57402
AT1G05770.1	747	566.645	1	0.126059
AT1G05780.1	698	517.692	390	53.8121
AT1G05785.1	734	553.645	41.302	5.32876
AT1G05785.2	719	538.692	46.698	6.19219
AT1G05790.2	2477	2296.38	102.836	3.1988
AT1G05790.1	2184	2003.38	55.1643	1.9669
AT1G05800.1	1416	1235.38	8	0.46257
AT1G05805.1	1425	1244.38	196	11.251
AT1G05810.1	896	715.376	40	3.99403
AT1G05820.1	1705	1524.38	18.6409	0.873494
AT1G05820.2	2041	1860.38	13.3591	0.512937
AT1G05830.1	3807	3626.38	298.696	5.8836
AT1G05830.2	3799	3618.38	0	0
AT1G05835.1	520	340.301	93	19.5212
AT1G05840.1	1698	1517.38	675	31.7758
AT1G05850.1	1478	1297.38	7132	392.674
AT1G05860.1	1176	995.376	192	13.7784
AT1G05870.3	1117	936.376	0	0
AT1G05870.4	1284	1103.38	0	0
AT1G05870.2	1234	1053.38	18.9391	1.28429
AT1G05870.1	878	697.376	53.0609	5.43493
AT1G05880.1	1705	1524.38	8	0.374873
AT1G05880.2	1726	1545.38	0	0
AT1G05890.2	2421	2240.38	70.2026	2.2383
AT1G05890.1	2296	2115.38	337.797	11.4066
AT1G05894.1	1490	1309.38	16	0.872854
AT1G05900.1	1506	1325.38	25.3866	1.36821
AT1G05900.2	1375	1194.38	46.6134	2.78776
AT1G05910.1	3942	3761.38	299	5.6782
AT1G05920.1	1477	1296.38	0	0
AT1G05925.1	162	56.4918	0	0
AT1G05930.1	957	776.376	2	0.184011
AT1G05940.1	1955	1774.38	359	14.4522
AT1G05950.1	2056	1875.38	87	3.31373
AT1G05960.2	3685	3504.38	1.07217e-07	2.18545e-09
AT1G05960.1	3631	3450.38	247	5.11348
AT1G05970.2	857	676.376	49	5.17481
AT1G05970.1	845	664.491	0	0
AT1G05990.1	594	413.957	0	0
AT1G06000.1	1587	1406.38	1283	65.1646
AT1G06010.1	633	452.811	322	50.7955
AT1G06020.1	1038	857.376	0	0
AT1G06030.1	1021	840.376	29.7382	2.52771
AT1G06040.1	1227	1046.38	2130.56	145.443
AT1G06040.2	1309	1128.38	57.4425	3.63635
AT1G06050.1	1294	1113.38	86	5.51751
AT1G06060.1	1115	934.376	258	19.7235
AT1G06070.1	1893	1712.38	233	9.71948
AT1G06080.1	1220	1039.38	249	17.1125
AT1G06090.1	1131	950.376	4.79817	0.360633
AT1G06100.1	900	719.376	10	0.992956
AT1G06110.1	1564	1383.38	239	12.3408
AT1G06120.1	1122	941.376	1.20183	0.0911943
AT1G06130.2	1318	1137.38	175.651	11.0314
AT1G06130.1	1353	1172.38	73.3493	4.46905
AT1G06135.1	546	366.092	1	0.195117
AT1G06137.1	207	80.0908	0	0
AT1G06140.1	1677	1496.38	3	0.143208
AT1G06150.1	4607	4426.38	61.6357	0.994649
AT1G06149.1	2968	2787.38	69.6822	1.78572
AT1G06150.2	2968	2787.38	69.6822	1.78572
AT1G06148.2	1046	865.376	15.8293	1.30661
AT1G06148.1	1602	1421.38	17.1707	0.862907
AT1G06160.1	931	750.376	14	1.33271
AT1G06170.2	1588	1407.38	0	0
AT1G06170.1	1547	1366.38	14	0.731887
AT1G06180.1	912	731.376	64	6.25065
AT1G06190.1	1470	1289.38	209	11.5785
AT1G06190.2	1265	1084.38	6.4521e-08	4.25018e-09
AT1G06200.1	972	791.376	312	28.1616
AT1G06210.1	1481	1300.38	230	12.6341
AT1G06210.2	1661	1480.38	0	0
AT1G06220.1	3410	3229.38	148.661	3.28824
AT1G06220.2	3543	3362.38	341.241	7.24939
AT1G06225.1	252	105.388	0	0
AT1G06230.3	3045	2864.38	0	0
AT1G06230.1	3194	3013.38	221.172	5.2428
AT1G06230.2	3141	2960.38	667.828	16.114
AT1G06240.1	1526	1345.38	89	4.72533
AT1G06250.1	1400	1219.38	175	10.2515
AT1G06260.1	1051	870.376	280	22.9793
AT1G06270.1	1520	1339.38	82	4.37318
AT1G06280.1	643	462.733	1	0.154368
AT1G06290.1	2375	2194.38	595.555	19.3864
AT1G06310.1	2070	1889.38	8.01539	0.303035
AT1G06320.1	667	486.692	2	0.293537
AT1G06330.1	480	300.849	0	0
AT1G06340.1	731	550.692	5	0.648556
AT1G06350.1	1150	969.376	2	0.147375
AT1G06360.1	1152	971.376	20	1.47072
AT1G06380.1	953	772.376	92	8.50835
AT1G06390.1	1634	1453.38	416.137	20.4524
AT1G06390.2	1579	1398.38	12.8634	0.657082
AT1G06400.1	995	814.376	1451	127.271
AT1G06410.1	3158	2977.38	1598	38.338
AT1G06420.1	1025	844.376	24.8323	2.10071
AT1G06420.2	956	775.376	10.1677	0.936692
AT1G06430.1	2255	2074.38	1035	35.6401
AT1G06440.1	1672	1491.38	45	2.15532
AT1G06450.1	1380	1199.38	91	5.41966
AT1G06460.1	1226	1045.38	247	16.8776
AT1G06470.1	1834	1653.38	11.7397	0.507193
AT1G06470.2	1906	1725.38	190.26	7.87681
AT1G06475.1	553	373.06	60	11.4884
AT1G06490.1	5991	5810.38	111	1.3646
AT1G06500.4	577	397.06	1.63156	0.293517
AT1G06500.1	680	499.692	47.9263	6.85106
AT1G06500.2	739	558.645	0	0
AT1G06500.3	798	617.545	14.4422	1.67051
AT1G06515.2	680	499.692	100.12	14.3122
AT1G06515.1	633	452.811	34.8797	5.50228
AT1G06510.1	1147	966.376	73	5.39589
AT1G06520.1	1995	1814.38	403	15.8659
AT1G06530.1	1003	822.376	221	19.1959
AT1G06540.1	409	232.501	49	15.0542
AT1G06550.1	1562	1381.38	539	27.8717
AT1G06560.1	2027	1846.38	136	5.26144
AT1G06570.1	1554	1373.38	972.016	50.5557
AT1G06570.2	1547	1366.38	4.98368	0.260535
AT1G06580.1	2052	1871.38	50	1.90851
AT1G06590.1	3104	2923.38	58	1.41719
AT1G06620.1	1292	1111.38	145	9.31951
AT1G06630.2	1459	1278.38	613.948	34.3051
AT1G06630.3	1482	1301.38	11.1401	0.611468
AT1G06630.1	1745	1564.38	0	0
AT1G06640.3	1272	1091.38	0	0
AT1G06640.2	1506	1325.38	44.2086	2.38261
AT1G06640.1	1381	1200.38	306.791	18.2563
AT1G06645.1	1301	1120.38	107	6.82191
AT1G06650.2	1360	1179.38	273	16.5347
AT1G06650.1	1286	1105.38	0	0
AT1G06660.1	1694	1513.38	18	0.849595
AT1G06670.1	5144	4963.38	953	13.7152
AT1G06680.1	1139	958.376	3368.65	251.077
AT1G06680.2	1069	888.376	8.34956	0.671356
AT1G06690.1	1389	1208.38	83	4.90639
AT1G06700.2	1822	1641.38	181.947	7.91813
AT1G06700.1	1535	1354.38	428.053	22.5759
AT1G06710.1	3418	3237.38	19	0.419225
AT1G06720.1	3657	3476.38	151	3.10268
AT1G06730.1	1968	1787.38	62	2.47778
AT1G06750.1	2179	1998.38	58	2.07318
AT1G06750.2	1917	1736.38	0	0
AT1G06760.1	1090	909.376	1390	109.184
AT1G06770.1	1797	1616.38	148.759	6.57397
AT1G06770.2	2204	2023.38	14.2409	0.502743
AT1G06780.2	2465	2284.38	119.536	3.7378
AT1G06780.1	2144	1963.38	197.464	7.18409
AT1G06790.1	910	729.376	189.341	18.543
AT1G06790.2	1452	1271.38	119.659	6.72292
AT1G06800.1	1912	1731.38	428.255	17.6684
AT1G06800.2	1646	1465.38	136.745	6.66574
AT1G06810.1	609	428.849	1	0.166564
AT1G06820.1	1999	1818.38	132	5.18533
AT1G06830.1	505	325.528	9	1.97488
AT1G06840.1	3240	3059.38	153	3.57227
AT1G06850.1	1430	1249.38	124.932	7.14277
AT1G06850.2	1300	1119.38	6.06808	0.387223
AT1G06870.1	1687	1506.38	148	7.01802
AT1G06890.3	1551	1370.38	163.419	8.51822
AT1G06890.1	1506	1325.38	6.86643e-07	3.70065e-08
AT1G06890.2	1368	1187.38	214.581	12.9089
AT1G06900.1	3413	3232.38	239	5.28156
AT1G06910.1	1528	1347.38	64	3.39295
AT1G06920.1	948	767.376	3	0.279254
AT1G06923.1	1228	1047.38	1	0.0681999
AT1G06925.1	432	254.188	1	0.281017
AT1G06930.1	1041	860.376	3	0.249069
AT1G06950.1	3314	3133.38	321	7.31777
AT1G06960.2	965	784.376	53.1603	4.84116
AT1G06960.1	937	756.376	83.4199	7.87804
AT1G06960.3	902	721.376	21.4197	2.12099
AT1G06970.1	2490	2309.38	4	0.123723
AT1G06980.1	791	610.545	5	0.584977
AT1G06990.1	1232	1051.38	1	0.0679404
AT1G07000.1	2024	1843.38	245	9.49376
AT1G07010.2	1556	1375.38	11.7062	0.607968
AT1G07010.3	1542	1361.38	2.97955	0.156336
AT1G07010.1	1533	1352.38	365.314	19.2955
AT1G07020.1	674	493.692	289	41.8146
AT1G07025.1	501	321.584	1	0.222122
AT1G07030.1	1477	1296.38	243	13.3894
AT1G07040.1	1676	1495.38	1458	69.6455
AT1G07050.1	833	652.491	0	0
AT1G07060.1	733	552.645	0	0
AT1G07070.1	575	395.06	32	5.78592
AT1G07080.1	1218	1037.38	1035	71.2673
AT1G07090.1	943	762.376	181	16.9588
AT1G07110.1	2662	2481.38	412	11.8602
AT1G07120.1	1294	1113.38	155	9.94434
AT1G07130.1	958	777.376	1852	170.175
AT1G07135.1	732	551.645	1116	144.508
AT1G07140.1	1429	1248.38	862	49.3228
AT1G07150.2	1586	1405.38	41.3346	2.10091
AT1G07150.1	1518	1337.38	288.665	15.418
AT1G07160.1	1460	1279.38	17	0.949154
AT1G07170.3	935	754.376	2.82529	0.267523
AT1G07170.1	595	414.957	155.664	26.7961
AT1G07170.2	535	355.123	1.51078	0.303884
AT1G07175.1	268	115.998	8	4.92637
AT1G07180.1	1788	1607.38	105	4.66614
AT1G07190.1	165	58.022	0	0
AT1G07200.2	3484	3303.38	66.2045	1.43158
AT1G07200.1	2037	1856.38	49.7955	1.91607
AT1G07210.1	1197	1016.38	114	8.01192
AT1G07220.1	1767	1586.38	204	9.18566
AT1G07230.1	2062	1881.38	556	21.1099
AT1G07240.1	1762	1581.38	1200	54.2041
AT1G07250.1	1667	1486.38	366	17.5889
AT1G07260.1	1726	1545.38	135	6.24002
AT1G07270.1	1518	1337.38	4	0.213645
AT1G07280.1	2090	1909.38	287.819	10.7675
AT1G07280.2	2022	1841.38	0	0
AT1G07280.3	2078	1897.38	277.181	10.4351
AT1G07290.1	1155	974.376	18	1.31957
AT1G07300.1	735	554.645	100	12.8787
AT1G07310.1	1453	1272.38	934	52.4346
AT1G07320.2	1238	1057.38	0	0
AT1G07320.1	1246	1065.38	251.981	16.8947
AT1G07320.3	1031	850.376	20.0147	1.68122
AT1G07320.4	1211	1030.38	0.00467063	0.000323792
AT1G07330.1	2058	1877.38	1	0.0380483
AT1G07340.1	1686	1505.38	9	0.427055
AT1G07350.1	1456	1275.38	385.615	21.5974
AT1G07350.2	1464	1283.38	499.385	27.7951
AT1G07360.1	1689	1508.38	383	18.1374
AT1G07370.1	1025	844.376	7	0.592173
AT1G07380.1	2340	2159.38	182	6.02046
AT1G07390.1	3267	3086.38	0	0
AT1G07390.3	3418	3237.38	6.36618	0.140466
AT1G07390.2	3082	2901.38	33.6338	0.828054
AT1G07400.1	816	635.545	3151	354.151
AT1G07410.1	755	574.596	96	11.9342
AT1G07420.1	1168	987.376	719.929	52.0827
AT1G07420.2	1392	1211.38	52.0709	3.07045
AT1G07430.1	1817	1636.38	94	4.10328
AT1G07440.2	1240	1059.38	2.89185	0.19499
AT1G07440.1	1005	824.376	25.1082	2.17558
AT1G07450.1	975	794.376	4	0.359683
AT1G07460.1	777	596.596	0	0
AT1G07470.1	1538	1357.38	220.069	11.5809
AT1G07473.1	924	743.376	74	7.11065
AT1G07476.1	747	566.645	7	0.882416
AT1G07480.1	1972	1791.38	328.083	13.0823
AT1G07480.2	2066	1885.38	21.8489	0.827785
AT1G07485.1	662	481.733	97	14.3831
AT1G07490.1	642	461.772	247	38.2081
AT1G07500.1	225	89.4374	97	77.4709
AT1G07510.1	2917	2736.38	640	16.7067
AT1G07520.1	2242	2061.38	78	2.70286
AT1G07530.1	2787	2606.38	722	19.7873
AT1G07540.1	1893	1712.38	8	0.333716
AT1G07550.1	2700	2519.38	0	0
AT1G07560.1	2616	2435.38	14	0.410628
AT1G07570.1	1617	1436.38	13.3531	0.664047
AT1G07570.2	1576	1395.38	84.2058	4.31059
AT1G07570.3	1459	1278.38	2.44113	0.136401
AT1G07590.1	2361	2180.38	7523.09	246.463
AT1G07600.1	138	44.3695	166.176	267.528
AT1G07610.1	457	278.343	107.051	27.4723
AT1G07615.1	1632	1451.38	54	2.65766
AT1G07620.1	2053	1872.38	45	1.71674
AT1G07630.1	2336	2155.38	744	24.6568
AT1G07640.1	1418	1237.38	74.8033	4.31823
AT1G07640.2	1538	1357.38	45.2459	2.38103
AT1G07640.3	1588	1407.38	57.9508	2.94127
AT1G07650.1	3451	3270.38	652	14.2409
AT1G07650.2	3231	3050.38	0	0
AT1G07645.1	625	444.811	115	18.4675
AT1G07660.1	717	536.692	458.325	61.0007
AT1G07660.2	666	485.692	0	0
AT1G07670.1	3538	3357.38	516.268	10.984
AT1G07680.1	702	521.692	0	0
AT1G07690.1	540	360.092	7	1.38858
AT1G07700.3	1539	1358.38	10.3953	0.546641
AT1G07700.2	1377	1196.38	15.7065	0.937775
AT1G07700.1	1098	917.376	369.898	28.8019
AT1G07705.1	2607	2426.38	56.5197	1.6639
AT1G07705.2	2316	2135.38	82.4803	2.75906
AT1G07710.1	1632	1451.38	95	4.67552
AT1G07720.1	1799	1618.38	332	14.6536
AT1G07725.1	2472	2291.38	1855	57.8274
AT1G07740.1	2658	2477.38	54.6116	1.57463
AT1G07730.2	1170	989.376	39.3884	2.84376
AT1G07745.2	1504	1323.38	47.3294	2.55467
AT1G07745.1	1188	1007.38	87.6706	6.21653
AT1G07747.1	288	129.714	1	0.550682
AT1G07750.1	1414	1233.38	526	30.4633
AT1G07770.1	725	544.692	2701.34	354.255
AT1G07770.2	725	544.692	887.477	116.384
AT1G07780.5	1376	1195.38	24.1656	1.44404
AT1G07780.2	1220	1039.38	21.0611	1.44742
AT1G07780.3	1512	1331.38	15.7463	0.844819
AT1G07780.4	1537	1356.38	0	0
AT1G07780.1	1250	1069.38	61.3905	4.10069
AT1G07790.1	729	548.692	95	12.3675
AT1G07795.1	682	501.692	2	0.28476
AT1G07810.1	3499	3318.38	430.732	9.27188
AT1G07820.2	613	432.849	563.416	92.9777
AT1G07820.1	726	545.692	358.259	46.8961
AT1G07830.1	850	669.491	98	10.4561
AT1G07840.1	1322	1141.38	126.21	7.8986
AT1G07840.3	1410	1229.38	5.26563	0.305951
AT1G07840.2	1433	1252.38	59.5247	3.39507
AT1G07850.1	1626	1445.38	14	0.691884
AT1G07870.2	2000	1819.38	18.1419	0.712273
AT1G07860.1	439	260.989	12.3015	3.36685
AT1G07870.1	1697	1516.38	1384.56	65.2214
AT1G07880.1	1411	1230.38	16	0.928899
AT1G07880.2	1259	1078.38	0	0
AT1G07885.1	123	37.3604	0	0
AT1G07890.1	1221	1040.38	96.4642	6.62311
AT1G07890.6	1304	1123.38	88.1542	5.60537
AT1G07890.2	1267	1086.38	24.5633	1.61508
AT1G07890.4	1229	1048.38	0	0
AT1G07890.5	1134	953.376	0	0
AT1G07890.7	1137	956.376	0	0
AT1G07890.8	1269	1088.38	733.191	48.1199
AT1G07890.3	1022	841.376	1129.63	95.9028
AT1G07900.1	576	396.06	14	2.52495
AT1G07901.1	153	52.1317	138	189.088
AT1G07910.1	3787	3606.38	12.1425	0.240505
AT1G07910.2	3892	3711.38	73.8575	1.4215
AT1G07920.1	1783	1602.38	2084.62	92.9286
AT1G07930.1	1807	1626.38	1208.82	53.0916
AT1G07930.2	1576	1395.38	6.66129	0.340999
AT1G07940.2	1991	1810.38	81.2104	3.20427
AT1G07940.1	1864	1683.38	1253.1	53.1728
AT1G07950.1	796	615.545	64	7.42688
AT1G07960.1	849	668.491	7.06177	0.754579
AT1G07960.3	857	676.376	1.15682e-05	1.2217e-06
AT1G07960.2	1241	1060.38	156.938	10.5719
AT1G07970.1	2434	2253.38	63	1.99707
AT1G07980.1	996	815.376	164	14.3672
AT1G07985.1	751	570.645	386	48.3179
AT1G07990.1	2905	2724.38	543	14.237
AT1G08000.2	1384	1203.38	0	0
AT1G08000.1	1373	1192.38	163	9.76474
AT1G08005.1	168	59.6618	0	0
AT1G08010.1	1391	1210.38	235.577	13.9027
AT1G08010.2	944	763.376	109.423	10.239
AT1G08030.1	1844	1663.38	128	5.49675
AT1G08032.1	111	32.0632	0	0
AT1G08035.1	578	398.06	2	0.358895
AT1G08040.2	1501	1320.38	402.754	21.7885
AT1G08040.1	1620	1439.38	142.246	7.05915
AT1G08050.1	2294	2113.38	132	4.46153
AT1G08060.2	6286	6105.38	5.45882	0.0638664
AT1G08060.1	6554	6373.38	553.541	6.20393
AT1G08065.1	1088	907.376	1	0.0787225
AT1G08070.1	2414	2233.38	9	0.28785
AT1G08080.1	859	678.376	2	0.210594
AT1G08090.1	1900	1719.38	3	0.124634
AT1G08100.1	1709	1528.38	0	0
AT1G08110.3	944	763.376	541.811	50.6986
AT1G08110.1	958	777.376	312.316	28.6979
AT1G08110.4	1102	921.376	136.873	10.6112
AT1G08110.2	1151	970.376	0	0
AT1G08120.1	1047	866.376	5	0.41224
AT1G08125.1	1186	1005.38	62.3284	4.42836
AT1G08125.2	1305	1124.38	14.1658	0.899942
AT1G08125.3	1116	935.376	3.50588	0.26773
AT1G08130.1	2715	2534.38	200	5.63696
AT1G08135.1	2391	2210.38	7	0.226213
AT1G08140.1	2714	2533.38	4	0.112784
AT1G08150.1	2448	2267.38	5	0.157519
AT1G08160.1	917	736.376	3	0.29101
AT1G08165.1	430	252.34	0	0
AT1G08170.1	732	551.645	3	0.388462
AT1G08180.1	550	370.092	22	4.24619
AT1G08190.1	3371	3190.38	427	9.56032
AT1G08200.1	1686	1505.38	1644	78.0087
AT1G08210.1	1666	1485.38	79	3.79907
AT1G08220.1	1165	984.376	53.0849	3.85209
AT1G08220.2	927	746.376	12.9151	1.23602
AT1G08230.2	1461	1280.38	28	1.56209
AT1G08250.1	1445	1264.38	98	5.53651
AT1G08260.1	6486	6305.38	308.968	3.50017
AT1G08270.2	1034	853.376	108.868	9.11272
AT1G08270.1	412	235.28	21.1315	6.41553
AT1G08280.1	1446	1265.38	24	1.35481
AT1G08290.1	1760	1579.38	61	2.75887
AT1G08300.1	2241	2060.38	271	9.39526
AT1G08310.1	1474	1293.38	9.49305	0.524285
AT1G08310.2	1483	1302.38	18.507	1.01504
AT1G08315.1	1211	1030.38	215	14.9049
AT1G08320.2	1421	1240.38	30.0155	1.72853
AT1G08320.3	1925	1744.38	14.9251	0.611171
AT1G08320.1	1829	1648.38	31.0594	1.34593
AT1G08340.1	1438	1257.38	205	11.6459
AT1G08350.1	2213	2032.38	8.81706	0.309889
AT1G08350.2	2013	1832.38	63.1829	2.46304
AT1G08360.1	949	768.376	1521	141.397
AT1G08370.1	1465	1284.38	743	41.3221
AT1G08380.1	703	522.692	1879	256.784
AT1G08390.1	602	421.885	38	6.43392
AT1G08400.1	2463	2282.38	34	1.06409
AT1G08410.1	2161	1980.38	219	7.89919
AT1G08420.2	4020	3839.38	26.2684	0.488718
AT1G08420.1	3740	3559.38	426.732	8.56381
AT1G08430.1	1566	1385.38	9	0.464046
AT1G08440.1	1506	1325.38	9	0.485053
AT1G08450.3	1502	1321.38	3.60068	0.194646
AT1G08450.1	1490	1309.38	291.399	15.8968
AT1G08450.2	1307	1126.38	1.18895e-08	7.53994e-10
AT1G08460.1	1369	1188.38	69	4.14745
AT1G08465.1	1174	993.376	334	24.017
AT1G08470.1	1431	1250.38	212	12.111
AT1G08480.1	761	580.596	305	37.5242
AT1G08490.1	1761	1580.38	135	6.10182
AT1G08500.1	945	764.376	14	1.3083
AT1G08510.1	2053	1872.38	1798	68.5935
AT1G08520.1	2549	2368.38	383	11.5514
AT1G08530.1	939	758.376	110	10.3608
AT1G08540.1	1993	1812.38	129	5.08426
AT1G08550.1	1776	1595.38	155.444	6.95979
AT1G08550.2	1688	1507.38	39.5564	1.87448
AT1G08560.1	1191	1010.38	162	11.453
AT1G08570.3	1340	1159.38	31.1596	1.91979
AT1G08570.1	1417	1236.38	179.64	10.3786
AT1G08570.2	1324	1143.38	0	0
AT1G08570.4	1268	1087.38	450.2	29.5741
AT1G08580.1	642	461.772	99	15.3142
AT1G08590.1	3444	3263.38	792	17.3358
AT1G08600.1	4809	4628.38	0	0
AT1G08600.2	4869	4688.38	41.1764	0.627354
AT1G08600.3	4853	4672.38	401.824	6.14305
AT1G08600.4	4872	4691.38	0	0
AT1G08610.1	2082	1901.38	22	0.826496
AT1G08620.2	4181	4000.38	342.258	6.11137
AT1G08620.1	4288	4107.38	72.7425	1.26506
AT1G08630.3	1421	1240.38	544.316	31.3461
AT1G08630.1	1566	1385.38	140.089	7.22309
AT1G08630.4	1393	1212.38	19.8235	1.16796
AT1G08630.2	1433	1252.38	16.7712	0.956568
AT1G08630.5	1391	1210.38	0	0
AT1G08640.1	1270	1089.38	805	52.7842
AT1G08650.2	1130	949.376	126.999	9.55535
AT1G08650.1	1376	1195.38	670.001	40.0366
AT1G08660.1	1617	1436.38	199.304	9.91137
AT1G08660.2	1702	1521.38	61.6962	2.89673
AT1G08670.1	791	610.545	1	0.116995
AT1G08680.4	2403	2222.38	351.338	11.2926
AT1G08680.1	2760	2579.38	0	0
AT1G08680.2	2757	2576.38	184.662	5.11982
AT1G08680.3	2634	2453.38	0	0
AT1G08695.1	267	115.314	4	2.47778
AT1G08700.1	1561	1380.38	403	20.8542
AT1G08710.2	1011	830.376	7.76171	0.66768
AT1G08710.1	1122	941.376	125.238	9.50299
AT1G08720.1	3081	2900.38	272	6.69886
AT1G08730.1	4739	4558.38	7	0.109692
AT1G08750.1	1528	1347.38	16.2495	0.861467
AT1G08750.3	1419	1238.38	79.7505	4.6001
AT1G08750.2	1388	1207.38	0	0
AT1G08760.1	2566	2385.38	174	5.21049
AT1G08770.1	865	684.376	247	25.7803
AT1G08780.1	602	421.885	106	17.9472
AT1G08790.1	573	393.06	1	0.18173
AT1G08800.1	4026	3845.38	246.457	4.57813
AT1G08800.2	4101	3920.38	104.543	1.90482
AT1G08810.1	1123	942.376	290.537	22.0223
AT1G08810.2	953	772.376	18.4634	1.70753
AT1G08820.1	1716	1535.38	181.355	8.43724
AT1G08820.2	1592	1411.38	418.645	21.188
AT1G08830.1	872	691.376	378.081	39.0622
AT1G08830.2	806	625.545	166.919	19.0605
AT1G08840.2	4340	4159.38	17	0.291949
AT1G08840.1	3891	3710.38	0	0
AT1G08845.2	705	524.692	0	0
AT1G08845.1	785	604.545	35	4.13548
AT1G08860.1	1755	1574.38	698	31.6689
AT1G08880.1	748	567.645	312	39.2613
AT1G08890.1	1675	1494.38	39	1.86419
AT1G08900.2	1578	1397.38	19.1434	0.978571
AT1G08900.1	1543	1362.38	35.8566	1.88
AT1G08900.3	1548	1367.38	0	0
AT1G08910.1	2844	2663.38	476	12.7662
AT1G08920.1	1896	1715.38	252.652	10.5208
AT1G08920.2	1917	1736.38	0	0
AT1G08920.3	1565	1384.38	5.34832	0.275962
AT1G08930.1	1874	1693.38	120.955	5.10221
AT1G08930.2	1832	1651.38	521.045	22.538
